45.3333333333333	71	58.6666666666667	41	32	93.6666666666667	8
69.6666666666667	52.3333333333333	58	54.3333333333333	52.3333333333333	57	55.6666666666667
72.3333333333333	47.6666666666667	90	55	67.6666666666667	77	45.6666666666667
55	40.6666666666667	61	46.6666666666667	66.3333333333333	66.3333333333333	50.3333333333333
56.3333333333333	64.6666666666667	45.6666666666667	36.3333333333333	66.6666666666667	71.6666666666667	19.3333333333333
76.6666666666667	70.3333333333333	76	73.6666666666667	73	65	29
62	51.6666666666667	75	89	58	79	24
61.3333333333333	81.3333333333333	86.3333333333333	82.3333333333333	85.3333333333333	70	41.3333333333333
73.3333333333333	61	61.6666666666667	65.6666666666667	62.6666666666667	71.3333333333333	73.3333333333333
46.3333333333333	66.6666666666667	82	59.3333333333333	72.3333333333333	69.3333333333333	18
61	64.6666666666667	64.6666666666667	57.3333333333333	71.3333333333333	53.3333333333333	66.3333333333333
56.3333333333333	36.3333333333333	52.3333333333333	67.3333333333333	48.6666666666667	55.3333333333333	20.6666666666667
60.3333333333333	72.3333333333333	56.3333333333333	65.6666666666667	46.3333333333333	73.6666666666667	58.3333333333333
72	78.3333333333333	81.6666666666667	71.3333333333333	64	79.6666666666667	25
39	76.6666666666667	52.3333333333333	58.3333333333333	19	88.6666666666667	45
64	30.3333333333333	47.3333333333333	62.6666666666667	61	67	56
65	44.6666666666667	60.3333333333333	59.3333333333333	39	57	55
70	85.3333333333333	71	68.6666666666667	63.3333333333333	87.3333333333333	49.6666666666667
53	61	57.6666666666667	37	62	60.6666666666667	48.6666666666667
43	77.6666666666667	66.3333333333333	71	54.3333333333333	40.3333333333333	54
95.6666666666667	73.3333333333333	76.3333333333333	77	42.3333333333333	66.6666666666667	53.3333333333333
27.6666666666667	31.6666666666667	73.3333333333333	82.3333333333333	18.3333333333333	34	69
56.3333333333333	81	77	58.3333333333333	43.6666666666667	83	45.6666666666667
66.3333333333333	61.6666666666667	76	86.3333333333333	75.3333333333333	94.3333333333333	49
75.3333333333333	83	80.3333333333333	79.6666666666667	42.3333333333333	77.3333333333333	21.6666666666667
77.3333333333333	56	63.6666666666667	42	44.3333333333333	84.3333333333333	81.6666666666667
67.3333333333333	84	83	65.3333333333333	48.3333333333333	93.6666666666667	47.3333333333333
85.3333333333333	50.3333333333333	77.6666666666667	74.6666666666667	39.6666666666667	69.3333333333333	51.6666666666667
51	44.3333333333333	75.6666666666667	40.6666666666667	18.3333333333333	84.3333333333333	18
71.6666666666667	73.6666666666667	67.6666666666667	59.3333333333333	51	60.3333333333333	40.3333333333333
86.6666666666667	74	92	71	34.6666666666667	74	48.3333333333333
69	64.6666666666667	72	44.3333333333333	76.3333333333333	56	39
69	75	64	81.6666666666667	55.3333333333333	69.3333333333333	37.6666666666667
88.6666666666667	67	68.6666666666667	40	54.3333333333333	88	58.3333333333333
63.6666666666667	71.3333333333333	58.6666666666667	71.3333333333333	61	64	36.3333333333333
90	85.3333333333333	93	78.3333333333333	76.6666666666667	98	46.3333333333333
78.6666666666667	78.6666666666667	56.6666666666667	45.6666666666667	57.3333333333333	70.3333333333333	51.3333333333333
70.3333333333333	57.3333333333333	84.6666666666667	58	43.3333333333333	56	39.6666666666667
71	62	64	75.3333333333333	63	70	45.3333333333333
63.6666666666667	39	69	60	47	43.3333333333333	22.6666666666667
68.6666666666667	62	61	56	47	80.6666666666667	56.3333333333333
61.3333333333333	56.6666666666667	68.6666666666667	60.6666666666667	57	64.6666666666667	32.3333333333333
87.3333333333333	66	73.6666666666667	68.6666666666667	56.3333333333333	50.3333333333333	63
78.3333333333333	55	79	88	74	86.3333333333333	61.6666666666667
88.3333333333333	79.3333333333333	73	58.6666666666667	48.3333333333333	80.6666666666667	23
57	67	60.3333333333333	74.3333333333333	43	73.3333333333333	60.6666666666667
80.3333333333333	66	56.6666666666667	68.3333333333333	60.6666666666667	83.3333333333333	49.3333333333333
67.6666666666667	41.3333333333333	80.3333333333333	80	52.6666666666667	66	38.3333333333333
62.3333333333333	44	57.3333333333333	78	76.6666666666667	73	37
78	56	84.3333333333333	54.3333333333333	48	57.6666666666667	34.6666666666667
84	71.3333333333333	82.3333333333333	82.6666666666667	69.3333333333333	66.6666666666667	47.6666666666667
45.3333333333333	57.3333333333333	52.6666666666667	55	51	56.3333333333333	36
71	36	47.6666666666667	60.3333333333333	85.6666666666667	70	49.3333333333333
86.3333333333333	84.3333333333333	62.3333333333333	79	63.3333333333333	49.6666666666667	31.3333333333333
70.6666666666667	87	87	74.6666666666667	77	89.3333333333333	32
67	71.3333333333333	73	84	75	68.6666666666667	52.6666666666667
62.3333333333333	89	82.6666666666667	60.6666666666667	41.3333333333333	45.3333333333333	29.6666666666667
78.3333333333333	82.6666666666667	74.3333333333333	38.6666666666667	43.6666666666667	80	26
78.3333333333333	60.6666666666667	72.3333333333333	63.3333333333333	47.3333333333333	90	39
86	73.6666666666667	73.6666666666667	63	50.6666666666667	82.3333333333333	24
83.6666666666667	89.3333333333333	87.6666666666667	62.3333333333333	55.3333333333333	96.6666666666667	37.3333333333333
59.3333333333333	58	49.6666666666667	65	61.3333333333333	26.6666666666667	40
43.3333333333333	64.6666666666667	68.3333333333333	55	44.6666666666667	57	37
75	77.3333333333333	81.6666666666667	70.6666666666667	47	96.6666666666667	4
49.3333333333333	29.6666666666667	85	61.3333333333333	40.3333333333333	65.6666666666667	43
55.6666666666667	44.3333333333333	92.3333333333333	55.3333333333333	58.6666666666667	66.3333333333333	37.6666666666667
59	53	75.3333333333333	34.6666666666667	45	61.3333333333333	44.6666666666667
66	52.3333333333333	71.3333333333333	36	38.6666666666667	62.6666666666667	34.3333333333333
69.3333333333333	62.3333333333333	91	60.3333333333333	74.3333333333333	81.6666666666667	55.6666666666667
70.6666666666667	64	77.3333333333333	64.6666666666667	53.3333333333333	77.3333333333333	65.3333333333333
45.6666666666667	51.3333333333333	65.6666666666667	31.3333333333333	22.6666666666667	66.6666666666667	58.3333333333333
50	46.3333333333333	52.6666666666667	40.6666666666667	51.6666666666667	42.6666666666667	26
89.6666666666667	31	67	78.6666666666667	59.3333333333333	68.6666666666667	30.3333333333333
57.6666666666667	57	39.3333333333333	63.3333333333333	53.3333333333333	48.3333333333333	18.6666666666667
53	47.6666666666667	53.6666666666667	46	58.6666666666667	54	58
77.3333333333333	61.3333333333333	67	68	68.3333333333333	55.3333333333333	34
49.3333333333333	64	67.6666666666667	76.3333333333333	34.6666666666667	93	38
84	84.6666666666667	92	70	67.6666666666667	90	24.6666666666667
89.3333333333333	49.6666666666667	71.3333333333333	56	34.3333333333333	74.3333333333333	63.6666666666667
71	62.6666666666667	74	90	45	82.6666666666667	39.3333333333333
65	70	71.3333333333333	80.6666666666667	63.3333333333333	37.6666666666667	28.6666666666667
81.6666666666667	78.3333333333333	82.6666666666667	87	49	84	22.6666666666667
77.6666666666667	53	69	57	44.3333333333333	77.3333333333333	51
44.3333333333333	59.6666666666667	46.6666666666667	65.6666666666667	38.6666666666667	55.3333333333333	35.6666666666667
81.6666666666667	45.3333333333333	61.6666666666667	51.3333333333333	38.3333333333333	66	18.6666666666667
71.3333333333333	65.3333333333333	71	58.3333333333333	51	50.6666666666667	31.6666666666667
81	64.3333333333333	78.6666666666667	85	76	67	32.3333333333333
77	57.6666666666667	69.6666666666667	67.3333333333333	58.6666666666667	81.6666666666667	46.6666666666667
64.6666666666667	72.6666666666667	66.3333333333333	84	60.6666666666667	55.3333333333333	6
77	48	68	45	42.3333333333333	48	49.3333333333333
61	69.3333333333333	86	54.3333333333333	13	37.3333333333333	47.6666666666667
79.6666666666667	63.6666666666667	64.6666666666667	58.6666666666667	61.3333333333333	44.3333333333333	36.3333333333333
58.6666666666667	58	84.6666666666667	59.3333333333333	56	56.6666666666667	34.6666666666667
51	56.6666666666667	90.3333333333333	64	26	55.3333333333333	47.3333333333333
39.6666666666667	68.6666666666667	60.6666666666667	35.3333333333333	38	93.6666666666667	52.3333333333333
40.3333333333333	63.3333333333333	61.6666666666667	54.3333333333333	42	85.6666666666667	24
96	74	84	77.3333333333333	35	75.6666666666667	57
58.6666666666667	78	94.6666666666667	73.3333333333333	48.6666666666667	70.3333333333333	25.3333333333333
65.6666666666667	79.3333333333333	70.3333333333333	61.6666666666667	60.3333333333333	73.6666666666667	37.3333333333333
80.6666666666667	64.3333333333333	67.6666666666667	66.3333333333333	78.3333333333333	87.3333333333333	26.3333333333333
65	26.6666666666667	67.3333333333333	63	31.6666666666667	52	46.6666666666667
84.6666666666667	61.6666666666667	65	76.3333333333333	68.3333333333333	43.3333333333333	71.3333333333333
82.6666666666667	46.3333333333333	67.3333333333333	80.3333333333333	59	57.6666666666667	43.6666666666667
83	72	70	92	63	67	37.6666666666667
88.3333333333333	60.3333333333333	86	85	57	62.6666666666667	41.6666666666667
90.6666666666667	65.3333333333333	73.6666666666667	75.3333333333333	46	70.6666666666667	19.3333333333333
60.3333333333333	68.6666666666667	74.3333333333333	58.3333333333333	54	60.3333333333333	28.3333333333333
70	72.6666666666667	74.6666666666667	72.6666666666667	74.6666666666667	71.3333333333333	44
77.3333333333333	78.3333333333333	71.6666666666667	37.6666666666667	53.6666666666667	74.6666666666667	45.6666666666667
78.3333333333333	55	67	67.6666666666667	58.6666666666667	56.6666666666667	34.3333333333333
66.3333333333333	57.3333333333333	68.6666666666667	54.3333333333333	38	63.3333333333333	28
50.6666666666667	69.6666666666667	78.6666666666667	56.6666666666667	42.6666666666667	74.3333333333333	34
69	65.6666666666667	73.3333333333333	71.3333333333333	49	80.6666666666667	25.6666666666667
73	52	82	64.3333333333333	47.6666666666667	26.6666666666667	13
71.6666666666667	59.3333333333333	65.3333333333333	62	24	76.6666666666667	59.3333333333333
47.6666666666667	61.3333333333333	80.6666666666667	66.6666666666667	53.3333333333333	79.3333333333333	41.3333333333333
74.3333333333333	67.3333333333333	75.6666666666667	83.3333333333333	55	83	11.6666666666667
62.3333333333333	79.6666666666667	70.3333333333333	76.6666666666667	60.6666666666667	59.6666666666667	54
58	51.6666666666667	72.3333333333333	39.6666666666667	63.3333333333333	61	47.3333333333333
37	48.3333333333333	60	68.6666666666667	29	56	55.3333333333333
68.3333333333333	69.6666666666667	73	57.6666666666667	64.3333333333333	85.3333333333333	47
87.3333333333333	61.6666666666667	82.3333333333333	67.6666666666667	57.3333333333333	66.6666666666667	59
36.6666666666667	52.6666666666667	82	75.3333333333333	48.3333333333333	74	27.3333333333333
63	81	70.6666666666667	51	49.6666666666667	70.3333333333333	43.3333333333333
54	47.3333333333333	43.6666666666667	56	52.6666666666667	49.6666666666667	26
56	70	72.3333333333333	69.6666666666667	34.3333333333333	76.3333333333333	30.6666666666667
59	75.6666666666667	75.3333333333333	80	45	50.3333333333333	50
73.6666666666667	76	65.6666666666667	60.6666666666667	39	69	14.6666666666667
64.3333333333333	53.3333333333333	58	48.6666666666667	27.3333333333333	79.3333333333333	27.6666666666667
89.3333333333333	87.6666666666667	80.6666666666667	49.6666666666667	79.3333333333333	40	40.6666666666667
59	67	62.6666666666667	54.6666666666667	77.3333333333333	54.3333333333333	34.6666666666667
57.3333333333333	74.6666666666667	70	51.3333333333333	64.3333333333333	75.3333333333333	37.3333333333333
72.3333333333333	48.6666666666667	73.3333333333333	88.3333333333333	64	75.3333333333333	48.3333333333333
66	91.6666666666667	80.6666666666667	59.6666666666667	65.3333333333333	55.3333333333333	36
79.3333333333333	44.3333333333333	80.6666666666667	58.3333333333333	56.6666666666667	42	24.6666666666667
45.3333333333333	60.3333333333333	51	46.6666666666667	51.6666666666667	54.3333333333333	25
74	70	76.3333333333333	64.6666666666667	60	87.3333333333333	43.3333333333333
45.6666666666667	66.3333333333333	66.3333333333333	45	46	72.3333333333333	45.6666666666667
82	78.3333333333333	84.6666666666667	91.3333333333333	81.3333333333333	96	62
83.6666666666667	76	74.6666666666667	45.3333333333333	61	89	28
76.6666666666667	55	76	80.3333333333333	77.6666666666667	63	37
85	65.6666666666667	73.6666666666667	74.6666666666667	56.3333333333333	65	36
65.6666666666667	76.3333333333333	82.6666666666667	55.6666666666667	43.3333333333333	82	52
59	52	36.3333333333333	75.3333333333333	54.3333333333333	57.6666666666667	15
79	50.6666666666667	58.6666666666667	73.6666666666667	48	67.6666666666667	26
86	53	65.3333333333333	76	52.6666666666667	66	54.3333333333333
60.6666666666667	65	57	58.6666666666667	58	56.3333333333333	44
72	74.3333333333333	79	80.3333333333333	56.6666666666667	80.6666666666667	22.3333333333333
32.6666666666667	53.3333333333333	77	30	47.6666666666667	67.6666666666667	54
58.6666666666667	44.6666666666667	60.3333333333333	27	36.6666666666667	60	31
87	58	76.6666666666667	60	52	55.3333333333333	21.3333333333333
85.3333333333333	66.6666666666667	79	87	87.3333333333333	81.6666666666667	51.3333333333333
65.3333333333333	59.3333333333333	74.3333333333333	33.6666666666667	37	52.3333333333333	40.6666666666667
65.3333333333333	62.3333333333333	74.6666666666667	89.6666666666667	80	89.6666666666667	51.6666666666667
74.3333333333333	36.3333333333333	37.6666666666667	50	17	67	38
80	66.3333333333333	87.6666666666667	96.6666666666667	63	72	13.3333333333333
45.3333333333333	61	68.3333333333333	82.3333333333333	72.6666666666667	48	19.6666666666667
51	48	56.6666666666667	49.3333333333333	66	60	50.6666666666667
95	85	78.6666666666667	66.6666666666667	73.3333333333333	79.3333333333333	25
50.6666666666667	55.3333333333333	71	70.3333333333333	64.6666666666667	66.3333333333333	12.6666666666667
68	65.6666666666667	76.6666666666667	63	44.3333333333333	49.6666666666667	30
63.6666666666667	76.3333333333333	58	73	44.3333333333333	94.3333333333333	17.3333333333333
69	54	80	53.6666666666667	16.6666666666667	47.6666666666667	32.3333333333333
60.6666666666667	76.3333333333333	68	76.3333333333333	37	84.6666666666667	33.3333333333333
61.3333333333333	72.6666666666667	66.3333333333333	72.6666666666667	26.6666666666667	58.6666666666667	30
93	75	89	68	91.6666666666667	44	52
91.3333333333333	65.6666666666667	60	87	72	87	29.3333333333333
83.6666666666667	51.3333333333333	78.6666666666667	84.3333333333333	68	81.6666666666667	36.6666666666667
56.6666666666667	51.6666666666667	73.6666666666667	53.3333333333333	57.6666666666667	78.3333333333333	57
56.3333333333333	27.6666666666667	61.6666666666667	52.6666666666667	38.3333333333333	85.6666666666667	31.6666666666667
82.3333333333333	62.6666666666667	66	45.3333333333333	52	65.6666666666667	24
90.6666666666667	56.6666666666667	97	75.3333333333333	77.3333333333333	26.6666666666667	38
53	84.6666666666667	92	70.3333333333333	71.3333333333333	78.3333333333333	32
66.6666666666667	61.3333333333333	81.3333333333333	48.3333333333333	50.6666666666667	70.6666666666667	38.3333333333333
78.6666666666667	57.6666666666667	88.6666666666667	82.3333333333333	52.6666666666667	75.3333333333333	67
82.3333333333333	75.6666666666667	89	60.6666666666667	54	85.6666666666667	46
73.6666666666667	65.6666666666667	71.3333333333333	75.6666666666667	53.3333333333333	71.3333333333333	19
74.6666666666667	81.6666666666667	82.3333333333333	72.6666666666667	33.3333333333333	62	73.6666666666667
87.6666666666667	49.3333333333333	72.3333333333333	91.3333333333333	56.3333333333333	74.3333333333333	49.3333333333333
81.6666666666667	59.6666666666667	55	84.3333333333333	66.6666666666667	71.3333333333333	22.3333333333333
79.6666666666667	77	68.3333333333333	81	67.3333333333333	76.6666666666667	56.3333333333333
83	70	83.3333333333333	57.6666666666667	46.6666666666667	55.6666666666667	47.6666666666667
60.3333333333333	42.6666666666667	79.6666666666667	53	43.3333333333333	57.6666666666667	49
63.6666666666667	70	69.3333333333333	51.6666666666667	42	63	21
83.6666666666667	68	75	72	32.3333333333333	69.3333333333333	34
61.3333333333333	76	64.6666666666667	48.3333333333333	48	51	28
80.6666666666667	69	80.6666666666667	57.6666666666667	65.3333333333333	88	55.6666666666667
71.3333333333333	56.3333333333333	66.3333333333333	75.6666666666667	54.3333333333333	66	32.6666666666667
59.3333333333333	48.3333333333333	69	77.6666666666667	63	66.6666666666667	50.6666666666667
64	61.6666666666667	84	35.6666666666667	46.3333333333333	73	63
63	40.6666666666667	71	73.3333333333333	51.3333333333333	43	38.3333333333333
77	70.3333333333333	81.3333333333333	88.3333333333333	63	65.6666666666667	23
67.6666666666667	67.6666666666667	78	96.3333333333333	57.3333333333333	91.6666666666667	46
72.3333333333333	58.3333333333333	76	68.6666666666667	75.6666666666667	78.6666666666667	66
52.6666666666667	72	67	73.6666666666667	40	80	51
82.3333333333333	64.3333333333333	72	85.6666666666667	52	72.6666666666667	18
94.6666666666667	32	92	53.3333333333333	71.6666666666667	88.3333333333333	32.6666666666667
62	65.3333333333333	73	87	68	72.6666666666667	51.3333333333333
94.6666666666667	65.6666666666667	90	56.6666666666667	59.6666666666667	97.6666666666667	25.6666666666667
65.6666666666667	65	60.3333333333333	50.3333333333333	57.6666666666667	81.6666666666667	67.3333333333333
78.6666666666667	70.3333333333333	78.3333333333333	72.6666666666667	40.6666666666667	96.3333333333333	50
54.6666666666667	46	59.3333333333333	80.3333333333333	45.6666666666667	58.6666666666667	34.6666666666667
63	70.3333333333333	60.3333333333333	60.3333333333333	45.3333333333333	70.3333333333333	45.3333333333333
67	71	79.3333333333333	75.6666666666667	75	43.3333333333333	47.6666666666667
42	68	74.3333333333333	81	46	80.6666666666667	58.3333333333333
59.6666666666667	52.6666666666667	60.6666666666667	64.3333333333333	63.3333333333333	69.3333333333333	47.3333333333333
90.3333333333333	59.6666666666667	73	82	62	52.3333333333333	54.6666666666667
54.3333333333333	82	70.6666666666667	46.3333333333333	52	63	21
79.3333333333333	68.6666666666667	60.3333333333333	44	75.3333333333333	71.6666666666667	19
42.6666666666667	71.6666666666667	72.6666666666667	71.3333333333333	43	63	39.3333333333333
78	67	70.3333333333333	67	54.3333333333333	65.6666666666667	34.3333333333333
66.3333333333333	45.6666666666667	56.6666666666667	59.3333333333333	51.3333333333333	99.6666666666667	36
69.6666666666667	58.6666666666667	70.3333333333333	64.3333333333333	70	74.6666666666667	23.3333333333333
53.3333333333333	66	49.6666666666667	52.3333333333333	43.3333333333333	67.3333333333333	37
89.6666666666667	49.6666666666667	76	40	52.3333333333333	48.3333333333333	31.3333333333333
68	60.3333333333333	85	81	75.6666666666667	28.3333333333333	18
91.3333333333333	91.3333333333333	78.6666666666667	91.3333333333333	48	57.6666666666667	33.6666666666667
66	66.3333333333333	48.3333333333333	37.3333333333333	39.3333333333333	89	52
54.6666666666667	83	78	67.6666666666667	67	81.3333333333333	52
82	57.6666666666667	70.6666666666667	72	36	41.6666666666667	29
82	71.6666666666667	61	61.3333333333333	49.3333333333333	90.6666666666667	39
54.3333333333333	51.6666666666667	68.6666666666667	69.6666666666667	53.6666666666667	61.6666666666667	54
24.6666666666667	65.3333333333333	83	74	18.6666666666667	71.3333333333333	56
66	52.3333333333333	83.6666666666667	44.3333333333333	48.6666666666667	77.6666666666667	59
89.3333333333333	69	73.6666666666667	81.6666666666667	75	68.6666666666667	57
84.3333333333333	83.3333333333333	76.3333333333333	72.3333333333333	41.6666666666667	97.3333333333333	39
56.6666666666667	70.3333333333333	76.6666666666667	69	73.6666666666667	87.6666666666667	63.6666666666667
36	48.6666666666667	66.6666666666667	43	35	77.3333333333333	51.6666666666667
77.6666666666667	67.3333333333333	80.6666666666667	81.3333333333333	70	80	19
71.3333333333333	65.6666666666667	68	81.3333333333333	37.3333333333333	76.6666666666667	53
84.3333333333333	49.6666666666667	72.6666666666667	78	66	86.6666666666667	42
67.6666666666667	60	65.6666666666667	78	69.3333333333333	54.3333333333333	78.6666666666667
89.6666666666667	63.3333333333333	93.6666666666667	77.6666666666667	57.6666666666667	80.6666666666667	52.3333333333333
74	62	78.6666666666667	73.6666666666667	64	80	42
83.6666666666667	81.3333333333333	80.6666666666667	42.6666666666667	36	71.3333333333333	43.3333333333333
67	68.3333333333333	69.3333333333333	88.6666666666667	70.6666666666667	79.6666666666667	14.6666666666667
29.6666666666667	52.3333333333333	78	50.6666666666667	31.3333333333333	70.3333333333333	22.6666666666667
53.3333333333333	63	65.6666666666667	69.6666666666667	25.3333333333333	51.3333333333333	53
77.3333333333333	82	80.3333333333333	98.3333333333333	38.6666666666667	88	40.3333333333333
43.6666666666667	64.6666666666667	77	84.3333333333333	61.3333333333333	88	41
49	56	67.6666666666667	72	56.3333333333333	81.6666666666667	41
75	76.3333333333333	80.3333333333333	95.6666666666667	80	87.3333333333333	39.3333333333333
83.3333333333333	66	77	86.6666666666667	76.3333333333333	46.6666666666667	29.3333333333333
67.3333333333333	83.3333333333333	63.3333333333333	80.6666666666667	32.3333333333333	82	55.6666666666667
63.3333333333333	75	75.3333333333333	69.3333333333333	29	89.3333333333333	51
66.6666666666667	62.6666666666667	59.3333333333333	85.6666666666667	31.3333333333333	100	57.6666666666667
74.3333333333333	69.6666666666667	83.3333333333333	76.3333333333333	22.3333333333333	81.3333333333333	54.6666666666667
93.6666666666667	62	66	64.3333333333333	57	81.6666666666667	45
42.3333333333333	77	53	42.6666666666667	44.6666666666667	64.3333333333333	25.3333333333333
50.6666666666667	49.6666666666667	54	44.3333333333333	34	58.6666666666667	46.6666666666667
63.3333333333333	60	68	68.6666666666667	53.6666666666667	87.3333333333333	52.6666666666667
68	63.6666666666667	73.6666666666667	75	54	63	48.3333333333333
85.3333333333333	81	95	92	62	77.6666666666667	30.6666666666667
85.6666666666667	80	73.6666666666667	69.3333333333333	69.6666666666667	80.3333333333333	31
33.6666666666667	53.6666666666667	63.6666666666667	74.3333333333333	67.6666666666667	49	35.6666666666667
36	62.6666666666667	56.6666666666667	57.6666666666667	14.6666666666667	57.6666666666667	38.3333333333333
70.6666666666667	85	75.3333333333333	69.3333333333333	42	61.6666666666667	53
80	75.3333333333333	64.3333333333333	53.3333333333333	87	76	43.6666666666667
61.3333333333333	63.6666666666667	74.6666666666667	61	70.6666666666667	67	40
77	73	88.3333333333333	66.6666666666667	71.3333333333333	91	44
85	91.6666666666667	82.3333333333333	89.6666666666667	84.3333333333333	95.6666666666667	10
51.3333333333333	69	83.3333333333333	37.6666666666667	51.6666666666667	80.3333333333333	51.6666666666667
74	73.3333333333333	79.6666666666667	66.6666666666667	42.3333333333333	66.6666666666667	45.3333333333333
70.3333333333333	76.3333333333333	75.3333333333333	90.3333333333333	64.3333333333333	56	50.3333333333333
70.6666666666667	68.6666666666667	39.3333333333333	43	52.3333333333333	68.6666666666667	46
45	48.6666666666667	56.6666666666667	41	23.3333333333333	73.6666666666667	31.3333333333333
85	85.6666666666667	78.3333333333333	77.6666666666667	74	78.3333333333333	67
63.6666666666667	57.3333333333333	63.3333333333333	68	27.6666666666667	62.6666666666667	41
51	66.6666666666667	75.6666666666667	63.6666666666667	59.6666666666667	68.6666666666667	43.6666666666667
61.3333333333333	72	78.6666666666667	87.3333333333333	28.3333333333333	69	17.6666666666667
45	57.6666666666667	63.3333333333333	73.3333333333333	72.6666666666667	85	39.6666666666667
55	76.3333333333333	67.6666666666667	88.3333333333333	67.6666666666667	44.6666666666667	36.3333333333333
43	72.6666666666667	77.6666666666667	84.6666666666667	36.3333333333333	65.6666666666667	36.6666666666667
69.6666666666667	75.3333333333333	79.6666666666667	73.6666666666667	77	89	24.3333333333333
